"state","puma12","cd118","stab","PUMA12name","pop20","afact"
"State code","PUMA (2012)","Congressional district code (118th Congress)","State abbr.","PUMA12 name","Total population (2020 Census)","puma12-to-cd118 allocation factor"
"06","03716","38","CA","Los Angeles County (East Central)--La Puente & Industry Cities",3942,0.0369 
"06","03717","28","CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",168990,0.8867 
"06","03717","31","CA","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",21595,0.1133 
"06","03718","28","CA","Los Angeles County (Central)--Pasadena City",127044,0.9391 
"06","03718","30","CA","Los Angeles County (Central)--Pasadena City",8245,0.0609 
"06","03719","28","CA","Los Angeles County (Central)--Glendale City",25,0.0001 
"06","03719","30","CA","Los Angeles County (Central)--Glendale City",196180,0.9994 
"06","03719","34","CA","Los Angeles County (Central)--Glendale City",99,0.0005 
"06","03720","30","CA","Los Angeles County (Central)--Burbank City",122309,1 
"06","03721","29","CA","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village)",135948,1 
"06","03722","29","CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",125694,0.756 
"06","03722","32","CA","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks)",40575,0.244 
"06","03723","29","CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City)",131637,0.9217 
"06","03723","32","CA","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City)",11176,0.0783 
"06","03724","29","CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",53256,0.3055 
"06","03724","32","CA","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana)",121081,0.6945 
"06","03725","32","CA","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",180640,1 
"06","03726","26","CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",51976,0.5281 
"06","03726","32","CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",46450,0.4719 
"06","03727","29","CA","Los Angeles County (Central)--LA City (Central/Pacific Palisades)",11058,0.0695 
"06","03727","30","CA","Los Angeles County (Central)--LA City (Central/Pacific Palisades)",3124,0.0196 
"06","03727","32","CA","Los Angeles County (Central)--LA City (Central/Pacific Palisades)",144858,0.9098 
"06","03727","36","CA","Los Angeles County (Central)--LA City (Central/Pacific Palisades)",179,0.0011 
"06","03728","36","CA","Los Angeles County (Southwest)--Santa Monica City",107010,1 
"06","03729","32","CA","Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles)",25580,0.1227 
"06","03729","36","CA","Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles)",160997,0.7723 
"06","03729","37","CA","Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles)",21894,0.105 
"06","03730","30","CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",67403,0.4019 
"06","03730","34","CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",28351,0.1691 
"06","03730","36","CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",129,0.0008 
"06","03730","37","CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",71821,0.4283 
"06","03731","30","CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",69963,0.638 
"06","03731","32","CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",7023,0.064 
"06","03731","36","CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",32643,0.2977 
"06","03731","37","CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",23,0.0002 
"06","03732","30","CA","Los Angeles County (Central)--LA City (East Central/Hollywood)",157249,0.9124 
"06","03732","34","CA","Los Angeles County (Central)--LA City (East Central/Hollywood)",15094,0.0876 
"06","03733","34","CA","Los Angeles County (Central)--LA City (Central/Koreatown)",113324,1 
"06","03734","30","CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",69440,0.3607 
"06","03734","34","CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",123074,0.6393 
"06","03735","28","CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",499,0.0027 
"06","03735","30","CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",281,0.0015 
"06","03735","34","CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",182835,0.9958 
"06","03736","28","CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",109882,0.9478 
"06","03736","34","CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",6051,0.0522 
"06","03737","28","CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",123762,0.971 
"06","03737","31","CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",385,0.003 
"06","03737","34","CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",2767,0.0217 
"06","03737","38","CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",541,0.0042 
"06","03738","28","CA","Los Angeles County (Central)--El Monte & South El Monte Cities",23,0.0002 
"06","03738","31","CA","Los Angeles County (Central)--El Monte & South El Monte Cities",126236,0.9913 
"06","03738","38","CA","Los Angeles County (Central)--El Monte & South El Monte Cities",1084,0.0085 
"06","03739","31","CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",8,0 
"06","03739","38","CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",167406,1 
"06","03740","28","CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",1414,0.0111 
"06","03740","34","CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",523,0.0041 
"06","03740","38","CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",125424,0.9848 
"06","03741","42","CA","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities",135236,0.9997 
"06","03741","44","CA","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities",35,0.0003 
"06","03742","42","CA","Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park",126708,0.9974 
"06","03742","44","CA","Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park",329,0.0026 
"06","03743","28","CA","Los Angeles County (Central)--East Los Angeles",14,0.0001 
"06","03743","34","CA","Los Angeles County (Central)--East Los Angeles",115496,0.9992 
"06","03743","38","CA","Los Angeles County (Central)--East Los Angeles",47,0.0004 
"06","03743","42","CA","Los Angeles County (Central)--East Los Angeles",27,0.0002 
"06","03744","30","CA","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights)",73,0.0004 
"06","03744","34","CA","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights)",157925,0.8304 
"06","03744","37","CA","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights)",32190,0.1693 
"06","03745","37","CA","Los Angeles County (Central)--LA City (Southeast/East Vernon)",121879,1 
"06","03746","34","CA","Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park)",12155,0.1113 
"06","03746","37","CA","Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park)",97016,0.8887 
"06","03747","37","CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",158959,1 
"06","03748","36","CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",133825,0.6867 
"06","03748","37","CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",52957,0.2717 
"06","03748","43","CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",8092,0.0415 
"06","03749","43","CA","Los Angeles County (Central)--Inglewood City",111720,1 
"06","03750","37","CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",143102,0.8015 
"06","03750","43","CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",35450,0.1985 
"06","03751","37","CA","Los Angeles County (South Central)--LA City (South Central/Watts)",55476,0.3511 
"06","03751","43","CA","Los Angeles County (South Central)--LA City (South Central/Watts)",102551,0.6489 
"06","03752","42","CA","Los Angeles County (South)--South Gate & Lynwood Cities",3718,0.0224 
"06","03752","43","CA","Los Angeles County (South)--South Gate & Lynwood Cities",3135,0.0189 
"06","03752","44","CA","Los Angeles County (South)--South Gate & Lynwood Cities",158916,0.9587 
"06","03753","38","CA","Los Angeles County (South)--Downey City",14261,0.1263 
"06","03753","42","CA","Los Angeles County (South)--Downey City",98659,0.8737 
"06","03754","38","CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",139130,0.9985 
"06","03754","45","CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",210,0.0015 
"06","03755","38","CA","Los Angeles County (Southeast)--Norwalk City",104689,0.8796 
"06","03755","42","CA","Los Angeles County (Southeast)--Norwalk City",13912,0.1169 
"06","03755","45","CA","Los Angeles County (Southeast)--Norwalk City",413,0.0035 
"06","03756","42","CA","Los Angeles County (Southeast)--Bellflower & Paramount Cities",50001,0.4178 
"06","03756","44","CA","Los Angeles County (Southeast)--Bellflower & Paramount Cities",69668,0.5822 
"06","03757","43","CA","Los Angeles County (South Central)--Compton City & West Rancho Dominguez",156399,0.972 
"06","03757","44","CA","Los Angeles County (South Central)--Compton City & West Rancho Dominguez",4508,0.028 
"06","03758","43","CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",155567,0.9839 
"06","03758","44","CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",2547,0.0161 
"06","03759","43","CA","Los Angeles County (South Central)--Hawthorne City",114971,1 
"06","03760","36","CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",143857,1 
"06","03761","36","CA","Los Angeles County (South Central)--Torrance City",60872,0.4761 
"06","03761","43","CA","Los Angeles County (South Central)--Torrance City",66990,0.5239 
"06","03762","44","CA","Los Angeles County (South Central)--Carson City",116777,1 
"06","03763","44","CA","Los Angeles County (South Central)--Long Beach City (North)",145736,1 
"06","03764","42","CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities",46504,0.2898 
"06","03764","44","CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities",32250,0.2009 
"06","03764","45","CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities",81742,0.5093 
"06","03765","42","CA","Los Angeles County (Southeast)--Long Beach City (East)",113615,0.8435 
"06","03765","44","CA","Los Angeles County (Southeast)--Long Beach City (East)",20866,0.1549 
"06","03765","45","CA","Los Angeles County (Southeast)--Long Beach City (East)",211,0.0016 
"06","03766","42","CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",66260,0.6479 
"06","03766","44","CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",36001,0.3521 
"06","03767","36","CA","Los Angeles County (South)--LA City (South/San Pedro)",10611,0.0587 
"06","03767","44","CA","Los Angeles County (South)--LA City (South/San Pedro)",170201,0.9413 
"06","03768","36","CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",108101,0.9644 
"06","03768","42","CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",3875,0.0346 
"06","03768","44","CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",117,0.001 
"06","03769","42","CA","Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities",97743,1 
"06","03900","05","CA","Madera County--Madera City",30382,0.1945 
"06","03900","13","CA","Madera County--Madera City",125852,0.8055 
"06","04101","02","CA","Marin County (North & West)--Novato & San Rafael (North) Cities",110784,1 
"06","04102","02","CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",151537,1 
"06","04701","13","CA","Merced County (West & South)--Los Banos & Livingston Cities",116422,1 
"06","04702","13","CA","Merced County (Northeast)--Merced & Atwater Cities",164780,1 
"06","05301","18","CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities",22285,0.1214 
"06","05301","19","CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities",161350,0.8786 
"06","05302","18","CA","Monterey County (Northeast)--Salinas City",171576,0.968 
"06","05302","19","CA","Monterey County (Northeast)--Salinas City",5678,0.032 
"06","05303","18","CA","Monterey (South & East) & San Benito Counties",140753,0.9887 
"06","05303","19","CA","Monterey (South & East) & San Benito Counties",1602,0.0113 
"06","05500","04","CA","Napa County--Napa City",137994,0.9885 
"06","05500","08","CA","Napa County--Napa City",1601,0.0115 
"06","05700","03","CA","Nevada & Sierra Counties",105477,1 
"06","05901","47","CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities",2226,0.0125 
"06","05901","49","CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities",175711,0.9875 
"06","05902","40","CA","Orange County (South Central)--Mission Viejo & Rancho Santa Margarita (West) Cities",101387,0.9437 
"06","05902","49","CA","Orange County (South Central)--Mission Viejo & Rancho Santa Margarita (West) Cities",6049,0.0563 
"06","05903","40","CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Hills Cities",95121,0.444 
"06","05903","47","CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Hills Cities",118012,0.5508 
"06","05903","49","CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Hills Cities",1127,0.0053 
"06","05904","40","CA","Orange County (Central)--Irvine City (Central)",28257,0.1057 
"06","05904","46","CA","Orange County (Central)--Irvine City (Central)",157,0.0006 
"06","05904","47","CA","Orange County (Central)--Irvine City (Central)",239013,0.8938 
"06","05905","40","CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",175818,0.7533 
"06","05905","46","CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",6963,0.0298 
"06","05905","47","CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",50618,0.2169 
"06","05906","38","CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",55284,0.2882 
"06","05906","40","CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",84877,0.4425 
"06","05906","45","CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",51660,0.2693 
"06","05907","38","CA","Orange County (North Central)--Fullerton & Placentia Cities",8451,0.0428 
"06","05907","40","CA","Orange County (North Central)--Fullerton & Placentia Cities",1718,0.0087 
"06","05907","45","CA","Orange County (North Central)--Fullerton & Placentia Cities",122601,0.6209 
"06","05907","46","CA","Orange County (North Central)--Fullerton & Placentia Cities",64698,0.3276 
"06","05908","42","CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",626,0.0034 
"06","05908","45","CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",158125,0.8471 
"06","05908","46","CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",3006,0.0161 
"06","05908","47","CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",24914,0.1335 
"06","05909","45","CA","Orange County (North Central)--Anaheim City (West)",10705,0.0725 
"06","05909","46","CA","Orange County (North Central)--Anaheim City (West)",136904,0.9275 
"06","05910","40","CA","Orange County (North Central)--Anaheim City (East)",40990,0.2086 
"06","05910","45","CA","Orange County (North Central)--Anaheim City (East)",11,0.0001 
"06","05910","46","CA","Orange County (North Central)--Anaheim City (East)",155510,0.7914 
"06","05911","40","CA","Orange County (Central)--Orange & Villa Park Cities",105392,0.7478 
